ExtensionSimpleMultimedia:identifier,ExtensionSimpleMultimedia:rightsHolder,ExtensionSimpleMultimedia:license,occurrenceID,type,identifier,rightsHolder,publisher,license,datasetID
" <a href=""https://resolver.libis.be/FL17902217/stream"" target=""_url_details"">https://resolver.libis.be/FL17902217/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000824,StillImage," <a href=""https://resolver.libis.be/FL17902217/stream"" target=""_url_details"">https://resolver.libis.be/FL17902217/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308439/stream"" target=""_url_details"">https://resolver.libis.be/FL17308439/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000825,StillImage,"<a href=""https://resolver.libis.be/FL17308439/stream"" target=""_url_details"">https://resolver.libis.be/FL17308439/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308440/stream"" target=""_url_details"">https://resolver.libis.be/FL17308440/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000825,StillImage," <a href=""https://resolver.libis.be/FL17308440/stream"" target=""_url_details"">https://resolver.libis.be/FL17308440/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308451/stream"" target=""_url_details"">https://resolver.libis.be/FL17308451/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000826,StillImage,"<a href=""https://resolver.libis.be/FL17308451/stream"" target=""_url_details"">https://resolver.libis.be/FL17308451/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308452/stream"" target=""_url_details"">https://resolver.libis.be/FL17308452/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000826,StillImage," <a href=""https://resolver.libis.be/FL17308452/stream"" target=""_url_details"">https://resolver.libis.be/FL17308452/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308463/stream"" target=""_url_details"">https://resolver.libis.be/FL17308463/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000827,StillImage,"<a href=""https://resolver.libis.be/FL17308463/stream"" target=""_url_details"">https://resolver.libis.be/FL17308463/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308464/stream"" target=""_url_details"">https://resolver.libis.be/FL17308464/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000827,StillImage," <a href=""https://resolver.libis.be/FL17308464/stream"" target=""_url_details"">https://resolver.libis.be/FL17308464/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308475/stream"" target=""_url_details"">https://resolver.libis.be/FL17308475/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000828,StillImage,"<a href=""https://resolver.libis.be/FL17308475/stream"" target=""_url_details"">https://resolver.libis.be/FL17308475/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308476/stream"" target=""_url_details"">https://resolver.libis.be/FL17308476/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000828,StillImage," <a href=""https://resolver.libis.be/FL17308476/stream"" target=""_url_details"">https://resolver.libis.be/FL17308476/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308487/stream"" target=""_url_details"">https://resolver.libis.be/FL17308487/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000829,StillImage,"<a href=""https://resolver.libis.be/FL17308487/stream"" target=""_url_details"">https://resolver.libis.be/FL17308487/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308488/stream"" target=""_url_details"">https://resolver.libis.be/FL17308488/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000829,StillImage," <a href=""https://resolver.libis.be/FL17308488/stream"" target=""_url_details"">https://resolver.libis.be/FL17308488/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308499/stream"" target=""_url_details"">https://resolver.libis.be/FL17308499/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000830,StillImage,"<a href=""https://resolver.libis.be/FL17308499/stream"" target=""_url_details"">https://resolver.libis.be/FL17308499/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308500/stream"" target=""_url_details"">https://resolver.libis.be/FL17308500/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000830,StillImage," <a href=""https://resolver.libis.be/FL17308500/stream"" target=""_url_details"">https://resolver.libis.be/FL17308500/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308511/stream"" target=""_url_details"">https://resolver.libis.be/FL17308511/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000831,StillImage,"<a href=""https://resolver.libis.be/FL17308511/stream"" target=""_url_details"">https://resolver.libis.be/FL17308511/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308512/stream"" target=""_url_details"">https://resolver.libis.be/FL17308512/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000831,StillImage," <a href=""https://resolver.libis.be/FL17308512/stream"" target=""_url_details"">https://resolver.libis.be/FL17308512/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308523/stream"" target=""_url_details"">https://resolver.libis.be/FL17308523/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000832,StillImage,"<a href=""https://resolver.libis.be/FL17308523/stream"" target=""_url_details"">https://resolver.libis.be/FL17308523/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308524/stream"" target=""_url_details"">https://resolver.libis.be/FL17308524/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000832,StillImage," <a href=""https://resolver.libis.be/FL17308524/stream"" target=""_url_details"">https://resolver.libis.be/FL17308524/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308535/stream"" target=""_url_details"">https://resolver.libis.be/FL17308535/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000833,StillImage,"<a href=""https://resolver.libis.be/FL17308535/stream"" target=""_url_details"">https://resolver.libis.be/FL17308535/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308536/stream"" target=""_url_details"">https://resolver.libis.be/FL17308536/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000833,StillImage," <a href=""https://resolver.libis.be/FL17308536/stream"" target=""_url_details"">https://resolver.libis.be/FL17308536/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308547/stream"" target=""_url_details"">https://resolver.libis.be/FL17308547/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000834,StillImage,"<a href=""https://resolver.libis.be/FL17308547/stream"" target=""_url_details"">https://resolver.libis.be/FL17308547/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308548/stream"" target=""_url_details"">https://resolver.libis.be/FL17308548/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000834,StillImage," <a href=""https://resolver.libis.be/FL17308548/stream"" target=""_url_details"">https://resolver.libis.be/FL17308548/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308561/stream"" target=""_url_details"">https://resolver.libis.be/FL17308561/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000835,StillImage,"<a href=""https://resolver.libis.be/FL17308561/stream"" target=""_url_details"">https://resolver.libis.be/FL17308561/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308562/stream"" target=""_url_details"">https://resolver.libis.be/FL17308562/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000835,StillImage," <a href=""https://resolver.libis.be/FL17308562/stream"" target=""_url_details"">https://resolver.libis.be/FL17308562/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308563/stream"" target=""_url_details"">https://resolver.libis.be/FL17308563/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000835,StillImage," <a href=""https://resolver.libis.be/FL17308563/stream"" target=""_url_details"">https://resolver.libis.be/FL17308563/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308574/stream"" target=""_url_details"">https://resolver.libis.be/FL17308574/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000836,StillImage,"<a href=""https://resolver.libis.be/FL17308574/stream"" target=""_url_details"">https://resolver.libis.be/FL17308574/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308575/stream"" target=""_url_details"">https://resolver.libis.be/FL17308575/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000836,StillImage," <a href=""https://resolver.libis.be/FL17308575/stream"" target=""_url_details"">https://resolver.libis.be/FL17308575/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308588/stream"" target=""_url_details"">https://resolver.libis.be/FL17308588/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000837,StillImage,"<a href=""https://resolver.libis.be/FL17308588/stream"" target=""_url_details"">https://resolver.libis.be/FL17308588/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308589/stream"" target=""_url_details"">https://resolver.libis.be/FL17308589/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000837,StillImage," <a href=""https://resolver.libis.be/FL17308589/stream"" target=""_url_details"">https://resolver.libis.be/FL17308589/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308590/stream"" target=""_url_details"">https://resolver.libis.be/FL17308590/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000837,StillImage," <a href=""https://resolver.libis.be/FL17308590/stream"" target=""_url_details"">https://resolver.libis.be/FL17308590/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308601/stream"" target=""_url_details"">https://resolver.libis.be/FL17308601/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000838,StillImage,"<a href=""https://resolver.libis.be/FL17308601/stream"" target=""_url_details"">https://resolver.libis.be/FL17308601/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308602/stream"" target=""_url_details"">https://resolver.libis.be/FL17308602/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000838,StillImage," <a href=""https://resolver.libis.be/FL17308602/stream"" target=""_url_details"">https://resolver.libis.be/FL17308602/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308613/stream"" target=""_url_details"">https://resolver.libis.be/FL17308613/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000839,StillImage,"<a href=""https://resolver.libis.be/FL17308613/stream"" target=""_url_details"">https://resolver.libis.be/FL17308613/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308614/stream"" target=""_url_details"">https://resolver.libis.be/FL17308614/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000839,StillImage," <a href=""https://resolver.libis.be/FL17308614/stream"" target=""_url_details"">https://resolver.libis.be/FL17308614/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308625/stream"" target=""_url_details"">https://resolver.libis.be/FL17308625/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000840,StillImage,"<a href=""https://resolver.libis.be/FL17308625/stream"" target=""_url_details"">https://resolver.libis.be/FL17308625/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308626/stream"" target=""_url_details"">https://resolver.libis.be/FL17308626/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000840,StillImage," <a href=""https://resolver.libis.be/FL17308626/stream"" target=""_url_details"">https://resolver.libis.be/FL17308626/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308637/stream"" target=""_url_details"">https://resolver.libis.be/FL17308637/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000841,StillImage,"<a href=""https://resolver.libis.be/FL17308637/stream"" target=""_url_details"">https://resolver.libis.be/FL17308637/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308638/stream"" target=""_url_details"">https://resolver.libis.be/FL17308638/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000841,StillImage," <a href=""https://resolver.libis.be/FL17308638/stream"" target=""_url_details"">https://resolver.libis.be/FL17308638/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308649/stream"" target=""_url_details"">https://resolver.libis.be/FL17308649/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000842,StillImage,"<a href=""https://resolver.libis.be/FL17308649/stream"" target=""_url_details"">https://resolver.libis.be/FL17308649/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308650/stream"" target=""_url_details"">https://resolver.libis.be/FL17308650/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000842,StillImage," <a href=""https://resolver.libis.be/FL17308650/stream"" target=""_url_details"">https://resolver.libis.be/FL17308650/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308661/stream"" target=""_url_details"">https://resolver.libis.be/FL17308661/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000843,StillImage,"<a href=""https://resolver.libis.be/FL17308661/stream"" target=""_url_details"">https://resolver.libis.be/FL17308661/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308662/stream"" target=""_url_details"">https://resolver.libis.be/FL17308662/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000843,StillImage," <a href=""https://resolver.libis.be/FL17308662/stream"" target=""_url_details"">https://resolver.libis.be/FL17308662/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308675/stream"" target=""_url_details"">https://resolver.libis.be/FL17308675/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000844,StillImage,"<a href=""https://resolver.libis.be/FL17308675/stream"" target=""_url_details"">https://resolver.libis.be/FL17308675/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308676/stream"" target=""_url_details"">https://resolver.libis.be/FL17308676/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000844,StillImage," <a href=""https://resolver.libis.be/FL17308676/stream"" target=""_url_details"">https://resolver.libis.be/FL17308676/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308677/stream"" target=""_url_details"">https://resolver.libis.be/FL17308677/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000844,StillImage," <a href=""https://resolver.libis.be/FL17308677/stream"" target=""_url_details"">https://resolver.libis.be/FL17308677/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308692/stream"" target=""_url_details"">https://resolver.libis.be/FL17308692/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000845,StillImage,"<a href=""https://resolver.libis.be/FL17308692/stream"" target=""_url_details"">https://resolver.libis.be/FL17308692/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308693/stream"" target=""_url_details"">https://resolver.libis.be/FL17308693/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000845,StillImage," <a href=""https://resolver.libis.be/FL17308693/stream"" target=""_url_details"">https://resolver.libis.be/FL17308693/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308700/stream"" target=""_url_details"">https://resolver.libis.be/FL17308700/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000846,StillImage,"<a href=""https://resolver.libis.be/FL17308700/stream"" target=""_url_details"">https://resolver.libis.be/FL17308700/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308701/stream"" target=""_url_details"">https://resolver.libis.be/FL17308701/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000846,StillImage," <a href=""https://resolver.libis.be/FL17308701/stream"" target=""_url_details"">https://resolver.libis.be/FL17308701/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308712/stream"" target=""_url_details"">https://resolver.libis.be/FL17308712/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000847,StillImage,"<a href=""https://resolver.libis.be/FL17308712/stream"" target=""_url_details"">https://resolver.libis.be/FL17308712/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308713/stream"" target=""_url_details"">https://resolver.libis.be/FL17308713/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000847,StillImage," <a href=""https://resolver.libis.be/FL17308713/stream"" target=""_url_details"">https://resolver.libis.be/FL17308713/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308724/stream"" target=""_url_details"">https://resolver.libis.be/FL17308724/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000848,StillImage,"<a href=""https://resolver.libis.be/FL17308724/stream"" target=""_url_details"">https://resolver.libis.be/FL17308724/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308725/stream"" target=""_url_details"">https://resolver.libis.be/FL17308725/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000848,StillImage," <a href=""https://resolver.libis.be/FL17308725/stream"" target=""_url_details"">https://resolver.libis.be/FL17308725/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308736/stream"" target=""_url_details"">https://resolver.libis.be/FL17308736/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000849,StillImage,"<a href=""https://resolver.libis.be/FL17308736/stream"" target=""_url_details"">https://resolver.libis.be/FL17308736/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308737/stream"" target=""_url_details"">https://resolver.libis.be/FL17308737/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000849,StillImage," <a href=""https://resolver.libis.be/FL17308737/stream"" target=""_url_details"">https://resolver.libis.be/FL17308737/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
"<a href=""https://resolver.libis.be/FL17308748/stream"" target=""_url_details"">https://resolver.libis.be/FL17308748/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000850,StillImage,"<a href=""https://resolver.libis.be/FL17308748/stream"" target=""_url_details"">https://resolver.libis.be/FL17308748/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
" <a href=""https://resolver.libis.be/FL17308749/stream"" target=""_url_details"">https://resolver.libis.be/FL17308749/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,kul:col:MUD000850,StillImage," <a href=""https://resolver.libis.be/FL17308749/stream"" target=""_url_details"">https://resolver.libis.be/FL17308749/stream</a>",KU Leuven. Imaging Lab,KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,doi dataset
